image_file,coordinates,IScrosswalk,light_class
PTL-Crosswalk-Base/FR/training set/FR281.png,"[0.8193234374999999, 0.6157208333333334, 0.6310046875, 0.870451388888889]",1.0,2.0
PTL-Crosswalk-Base/FR/training set/FR446.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
PTL-Crosswalk-Base/FR/training set/FR780.png,"[0.38291484374999996, 0.5676861111111111, 0.21506562499999998, 0.6200875]",1.0,2.0
PTL-Crosswalk-Base/FR/training set/FR615.png,"[0.8422492187499999, 0.5676861111111111, 0.6121726562500001, 0.5807861111111111]",1.0,2.0
PTL-Crosswalk-Base/FR/training set/FR114.png,"[0.781659375, 0.5662305555555556, 0.6449234374999999, 0.5764194444444445]",1.0,2.0
PTL-Crosswalk-Base/FR/training set/FR168.png,"[0.45660468749999994, 0.7889375, 0.45087343750000003, 1.0]",1.0,2.0
PTL-Crosswalk-Base/FR/training set/FR287.png,"[0.412390625, 0.6768555555555555, 0.3567140625, 0.778748611111111]",1.0,2.0
PTL-Crosswalk-Base/FR/training set/FR786.png,"[0.99863515625, 0.6637555555555555, 0.7898468750000001, 0.7496361111111112]",1.0,2.0
PTL-Crosswalk-Base/FR/training set/FR117.png,"[0.99863515625, 0.5618625, 0.66784921875, 0.590975]",1.0,2.0
PTL-Crosswalk-Base/FR/training set/FR203.png,"[0.76610234375, 0.5618625, 0.7276203125, 0.590975]",1.0,2.0
PTL-Crosswalk-Base/FR/training set/FR235.png,"[0.7382640625, 0.5938861111111111, 0.49345, 0.7540027777777777]",1.0,2.0
PTL-Crosswalk-Base/FR/training set/FR290.png,"[0.398471875, 0.7743819444444444, 0.3174125, 1.0]",1.0,2.0
PTL-Crosswalk-Base/FR/training set/FR789.png,"[0.99945390625, 0.743813888888889, 0.8185046874999999, 1.0]",1.0,2.0
PTL-Crosswalk-Base/FR/training set/FR206.png,"[0.8332421875, 0.5924305555555556, 0.8004914062499999, 0.6317319444444445]",1.0,2.0
PTL-Crosswalk-Base/FR/training set/FR238.png,"[0.8414304687499999, 0.6186319444444445, 0.5425765625000001, 0.8326055555555556]",1.0,2.0
PTL-Crosswalk-Base/FR/training set/FR310.png,"[0.4918125, 0.5735083333333333, 0.47543671875, 0.6681222222222222]",1.0,2.0
PTL-Crosswalk-Base/FR/training set/FR624.png,"[0.9568773437500001, 0.5880638888888889, 0.56632109375, 0.6564777777777777]",1.0,2.0
PTL-Crosswalk-Base/FR/training set/FR792.png,"[0.51310078125, 0.6477444444444445, 0.48526171875, 1.0]",1.0,2.0
PTL-Crosswalk-Base/FR/training set/FR209.png,"[0.9888101562499999, 0.6390097222222222, 0.9036570312500001, 0.7307138888888889]",1.0,2.0
PTL-Crosswalk-Base/FR/training set/FR241.png,"[0.6400109375, 0.604075, 0.25927968749999997, 1.0]",1.0,2.0
PTL-Crosswalk-Base/FR/training set/FR313.png,"[0.48116796875, 0.5822416666666667, 0.414846875, 0.7219791666666667]",1.0,2.0
PTL-Crosswalk-Base/FR/training set/FR627.png,"[0.8045851562499999, 0.5283847222222222, 0.395196875, 0.6200875]",1.0,2.0
PTL-Crosswalk-Base/FR/training set/FR811.png,"[0.6539304687499999, 0.6055319444444445, 0.601528125, 0.6666666666666666]",1.0,2.0
PTL-Crosswalk-Base/FR/training set/FR126.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
PTL-Crosswalk-Base/FR/training set/FR212.png,"[0.9265828125000001, 0.6681222222222222, 0.89465078125, 0.7365361111111112]",1.0,2.0
PTL-Crosswalk-Base/FR/training set/FR244.png,"[0.9306765625000001, 0.7802041666666666, 0.7300765625000001, 0.8733625]",1.0,2.0
PTL-Crosswalk-Base/FR/training set/FR316.png,"[0.46806796874999995, 0.590975, 0.33870078124999997, 0.8064041666666667]",1.0,2.0
PTL-Crosswalk-Base/FR/training set/FR630.png,"[0.99945390625, 0.7612805555555555, 0.67849375, 0.8136833333333333]",1.0,2.0
PTL-Crosswalk-Base/FR/training set/FR814.png,"[0.6457421875, 0.6899569444444444, 0.5515828125, 1.0]",1.0,2.0
PTL-Crosswalk-Base/FR/training set/FR215.png,"[0.9224890625000001, 0.6695777777777778, 0.8995632812500001, 0.7365361111111112]",1.0,2.0
PTL-Crosswalk-Base/FR/training set/FR247.png,"[0.677675, 0.8457055555555556, 0.61708515625, 1.0]",1.0,2.0
PTL-Crosswalk-Base/FR/training set/FR435.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
PTL-Crosswalk-Base/FR/training set/FR743.png,"[0.8103164062499999, 0.5967972222222222, 0.52783828125, 0.6142652777777778]",1.0,2.0
PTL-Crosswalk-Base/FR/training set/FR827.png,"[0.6285476562500001, 0.577875, 0.47543671875, 0.6200875]",1.0,2.0
PTL-Crosswalk-Base/FR/training set/FR218.png,"[0.93477109375, 0.6710333333333334, 0.89219453125, 0.7350805555555556]",1.0,2.0
PTL-Crosswalk-Base/FR/training set/FR270.png,"[0.7546398437499999, 0.5400291666666667, 0.591703125, 0.5866083333333333]",1.0,2.0
PTL-Crosswalk-Base/FR/training set/FR438.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
PTL-Crosswalk-Base/FR/training set/FR746.png,"[0.9888101562499999, 0.6448319444444445, 0.62117890625, 0.6783111111111111]",1.0,2.0
PTL-Crosswalk-Base/FR/training set/FR830.png,"[0.7431765625, 0.604075, 0.5417578125, 0.6739444444444445]",1.0,2.0
PTL-Crosswalk-Base/FR/training set/FR157.png,"[0.6891375, 0.6069875, 0.45578593749999996, 0.7045125]",1.0,2.0
PTL-Crosswalk-Base/FR/training set/FR221.png,"[0.9249453125, 0.6695777777777778, 0.89137578125, 0.7394472222222223]",1.0,2.0
PTL-Crosswalk-Base/FR/training set/FR273.png,"[0.8225984375, 0.5822416666666667, 0.6506546875, 0.6521111111111111]",1.0,2.0
PTL-Crosswalk-Base/FR/training set/FR441.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
PTL-Crosswalk-Base/FR/training set/FR749.png,"[0.99863515625, 0.7307138888888889, 0.66784921875, 0.7641916666666666]",1.0,2.0
PTL-Crosswalk-Base/FR/training set/FR833.png,"[0.99945390625, 0.7132458333333334, 0.86763125, 0.7860263888888889]",1.0,2.0
PTL-Crosswalk-Base/FR/training set/FR160.png,"[0.80704140625, 0.6535666666666666, 0.48362421875, 0.8762736111111111]",1.0,2.0
PTL-Crosswalk-Base/FR/training set/FR224.png,"[0.6408296874999999, 0.5735083333333333, 0.41976015625, 0.7059680555555556]",1.0,2.0
PTL-Crosswalk-Base/FR/training set/FR276.png,"[0.8094976562499999, 0.5662305555555556, 0.784934375, 0.5982527777777779]",1.0,2.0
PTL-Crosswalk-Base/FR/training set/FR444.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
PTL-Crosswalk-Base/FR/training set/FR836.png,"[0.5016375, 0.7903930555555555, 0.48935625, 0.9970888888888889]",1.0,2.0
PTL-Crosswalk-Base/FR/training set/FR163.png,"[0.61299140625, 0.6608444444444445, 0.50409375, 1.0]",1.0,2.0
PTL-Crosswalk-Base/FR/training set/FR279.png,"[0.774290625, 0.5764194444444445, 0.5753273437499999, 0.7045125]",1.0,2.0
PTL-Crosswalk-Base/FR/training set/FR282.png,"[0.8045851562499999, 0.6608444444444445, 0.604803125, 0.9679763888888888]",1.0,2.0
PTL-Crosswalk-Base/FR/training set/FR781.png,"[0.46561171874999996, 0.5938861111111111, 0.33296953125, 0.6462888888888888]",1.0,2.0
PTL-Crosswalk-Base/FR/training set/FR230.png,"[0.596615625, 0.5851527777777777, 0.3649015625, 0.7467250000000001]",1.0,2.0
PTL-Crosswalk-Base/FR/training set/FR285.png,"[0.52701953125, 0.6331875, 0.37145234375, 0.9898111111111111]",1.0,2.0
PTL-Crosswalk-Base/FR/training set/FR169.png,"[0.42139765625000003, 0.8995638888888889, 0.42221640625, 1.0]",1.0,2.0
PTL-Crosswalk-Base/FR/training set/FR233.png,"[0.61135390625, 0.5793305555555556, 0.36572031250000003, 0.7540027777777777]",1.0,2.0
PTL-Crosswalk-Base/FR/training set/FR787.png,"[0.99863515625, 0.7671027777777777, 0.90611328125, 0.7976708333333333]",1.0,2.0
PTL-Crosswalk-Base/FR/training set/FR118.png,"[0.9969976562499999, 0.5705972222222222, 0.65802421875, 0.5982527777777779]",1.0,2.0
PTL-Crosswalk-Base/FR/training set/FR204.png,"[0.9732531249999999, 0.5691416666666667, 0.7456328125, 0.6200875]",1.0,2.0
PTL-Crosswalk-Base/FR/training set/FR236.png,"[0.8299671875, 0.5807861111111111, 0.5548578125, 0.7467250000000001]",1.0,2.0
PTL-Crosswalk-Base/FR/training set/FR790.png,"[0.9118453125, 0.7059680555555556, 0.76528359375, 1.0]",1.0,2.0
PTL-Crosswalk-Base/FR/training set/FR121.png,"[0.9838976562499999, 0.6259097222222222, 0.75382109375, 0.6317319444444445]",1.0,2.0
PTL-Crosswalk-Base/FR/training set/FR239.png,"[0.592521875, 0.6113541666666666, 0.28711796875, 0.9039305555555556]",1.0,2.0
PTL-Crosswalk-Base/FR/training set/FR311.png,"[0.503275, 0.5560402777777778, 0.413209375, 0.6724888888888889]",1.0,2.0
PTL-Crosswalk-Base/FR/training set/FR625.png,"[0.85534921875, 0.5036388888888889, 0.44759843750000006, 0.6084430555555556]",1.0,2.0
PTL-Crosswalk-Base/FR/training set/FR793.png,"[0.409934375, 0.8544402777777778, 0.38946484375, 1.0]",1.0,2.0
PTL-Crosswalk-Base/FR/training set/FR124.png,"[1.0, 0.6768555555555555, 0.8144101562499999, 0.6783111111111111]",1.0,2.0
PTL-Crosswalk-Base/FR/training set/FR210.png,"[0.9896289062499999, 0.6419208333333333, 0.90283828125, 0.7321694444444445]",1.0,2.0
PTL-Crosswalk-Base/FR/training set/FR242.png,"[0.60644140625, 0.5735083333333333, 0.11271796875, 1.0]",1.0,2.0
PTL-Crosswalk-Base/FR/training set/FR314.png,"[0.48935625, 0.5764194444444445, 0.395196875, 0.7321694444444445]",1.0,2.0
PTL-Crosswalk-Base/FR/training set/FR628.png,"[0.9937226562499999, 0.7205236111111112, 0.6301859375000001, 0.759825]",1.0,2.0
PTL-Crosswalk-Base/FR/training set/FR127.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
PTL-Crosswalk-Base/FR/training set/FR213.png,"[0.9355898437500001, 0.6666666666666666, 0.8954695312500001, 0.7350805555555556]",1.0,2.0
PTL-Crosswalk-Base/FR/training set/FR317.png,"[0.99945390625, 0.8165944444444444, 0.878275, 0.9912666666666666]",1.0,2.0
PTL-Crosswalk-Base/FR/training set/FR815.png,"[0.56058984375, 0.6885013888888889, 0.48526171875, 1.0]",1.0,2.0
PTL-Crosswalk-Base/FR/training set/FR152.png,"[0.6310046875, 0.5662305555555556, 0.4451421875, 0.6200875]",1.0,2.0
PTL-Crosswalk-Base/FR/training set/FR216.png,"[0.93722734375, 0.6666666666666666, 0.8831875, 0.7627361111111111]",1.0,2.0
PTL-Crosswalk-Base/FR/training set/FR248.png,"[0.6858625, 0.8675402777777778, 0.6465609375, 1.0]",1.0,2.0
PTL-Crosswalk-Base/FR/training set/FR744.png,"[0.84798046875, 0.5982527777777779, 0.5245632812500001, 0.6244541666666668]",1.0,2.0
PTL-Crosswalk-Base/FR/training set/FR828.png,"[0.599890625, 0.5851527777777777, 0.44350468750000005, 0.6360986111111111]",1.0,2.0
PTL-Crosswalk-Base/FR/training set/FR155.png,"[0.68176875, 0.5967972222222222, 0.47871171874999996, 0.6666666666666666]",1.0,2.0
PTL-Crosswalk-Base/FR/training set/FR219.png,"[0.9298578125000001, 0.6710333333333334, 0.90447578125, 0.727801388888889]",1.0,2.0
PTL-Crosswalk-Base/FR/training set/FR439.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
PTL-Crosswalk-Base/FR/training set/FR747.png,"[0.99945390625, 0.6652111111111111, 0.6301859375000001, 0.6885013888888889]",1.0,2.0
PTL-Crosswalk-Base/FR/training set/FR158.png,"[0.7079695312500001, 0.5705972222222222, 0.46806796874999995, 0.6870444444444445]",1.0,2.0
PTL-Crosswalk-Base/FR/training set/FR442.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
PTL-Crosswalk-Base/FR/training set/FR834.png,"[0.47298046875, 0.7103347222222222, 0.44432343750000003, 0.9985444444444445]",1.0,2.0
PTL-Crosswalk-Base/FR/training set/FR161.png,"[0.8217796875, 0.6855888888888889, 0.49590625, 0.9665208333333333]",1.0,2.0
PTL-Crosswalk-Base/FR/training set/FR225.png,"[0.71697578125, 0.5807861111111111, 0.46724921875, 0.7292583333333333]",1.0,2.0
PTL-Crosswalk-Base/FR/training set/FR277.png,"[0.775928125, 0.5793305555555556, 0.56877734375, 0.7147013888888889]",1.0,2.0
PTL-Crosswalk-Base/FR/training set/FR445.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
PTL-Crosswalk-Base/FR/training set/FR228.png,"[0.61381015625, 0.5851527777777777, 0.3665390625, 0.7452694444444445]",1.0,2.0
PTL-Crosswalk-Base/FR/training set/FR280.png,"[0.8094976562499999, 0.6084430555555556, 0.595796875, 0.8355166666666667]",1.0,2.0
PTL-Crosswalk-Base/FR/training set/FR283.png,"[0.7546398437499999, 0.6026194444444445, 0.52947578125, 1.0]",1.0,2.0
PTL-Crosswalk-Base/FR/training set/FR782.png,"[0.5548578125, 0.5895194444444445, 0.39192109375, 0.6521111111111111]",1.0,2.0
PTL-Crosswalk-Base/FR/training set/FR167.png,"[0.45087343750000003, 0.7365361111111112, 0.47298046875, 0.9170305555555555]",1.0,2.0
PTL-Crosswalk-Base/FR/training set/FR231.png,"[0.60562265625, 0.5793305555555556, 0.3706328125, 0.7481805555555556]",1.0,2.0
PTL-Crosswalk-Base/FR/training set/FR617.png,"[0.84388671875, 0.5938861111111111, 0.57368984375, 0.6113541666666666]",1.0,2.0
PTL-Crosswalk-Base/FR/training set/FR116.png,"[0.9961789062499999, 0.5531291666666667, 0.6391921875000001, 0.5851527777777777]",1.0,2.0
PTL-Crosswalk-Base/FR/training set/FR170.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
PTL-Crosswalk-Base/FR/training set/FR234.png,"[0.60971640625, 0.5807861111111111, 0.3616265625, 0.7496361111111112]",1.0,2.0
PTL-Crosswalk-Base/FR/training set/FR620.png,"[0.90611328125, 0.6113541666666666, 0.584334375, 0.6331875]",1.0,2.0
PTL-Crosswalk-Base/FR/training set/FR119.png,"[0.9978164062499999, 0.604075, 0.71861328125, 0.6098986111111111]",1.0,2.0
PTL-Crosswalk-Base/FR/training set/FR237.png,"[0.81113515625, 0.6055319444444445, 0.5286570312500001, 0.7976708333333333]",1.0,2.0
PTL-Crosswalk-Base/FR/training set/FR309.png,"[0.51965078125, 0.5924305555555556, 0.5106437500000001, 0.6666666666666666]",1.0,2.0
PTL-Crosswalk-Base/FR/training set/FR623.png,"[0.9847164062499999, 0.6637555555555555, 0.61135390625, 0.6826777777777778]",1.0,2.0
PTL-Crosswalk-Base/FR/training set/FR791.png,"[0.60807890625, 0.6652111111111111, 0.57696484375, 1.0]",1.0,2.0
PTL-Crosswalk-Base/FR/training set/FR122.png,"[0.99945390625, 0.6477444444444445, 0.7726531249999999, 0.6506555555555555]",1.0,2.0
PTL-Crosswalk-Base/FR/training set/FR208.png,"[0.9167578125, 0.6026194444444445, 0.8831875, 0.6550222222222222]",1.0,2.0
PTL-Crosswalk-Base/FR/training set/FR240.png,"[0.6457421875, 0.6273652777777777, 0.2756546875, 1.0]",1.0,2.0
PTL-Crosswalk-Base/FR/training set/FR312.png,"[0.5204695312500001, 0.5662305555555556, 0.414028125, 0.6855888888888889]",1.0,2.0
PTL-Crosswalk-Base/FR/training set/FR626.png,"[0.8094976562499999, 0.4672486111111111, 0.37800234375, 0.5851527777777777]",1.0,2.0
PTL-Crosswalk-Base/FR/training set/FR794.png,"[0.42631015625, 0.8631736111111111, 0.402565625, 1.0]",1.0,2.0
PTL-Crosswalk-Base/FR/training set/FR243.png,"[0.61544765625, 0.5735083333333333, 0.052947656249999996, 1.0]",1.0,2.0
PTL-Crosswalk-Base/FR/training set/FR315.png,"[0.5049125, 0.604075, 0.37472734375, 0.7947597222222222]",1.0,2.0
PTL-Crosswalk-Base/FR/training set/FR128.png,"[0.9969976562499999, 0.7743819444444444, 0.8799125, 0.7845708333333333]",1.0,2.0
PTL-Crosswalk-Base/FR/training set/FR214.png,"[0.9364085937500001, 0.6695777777777778, 0.8995632812500001, 0.7350805555555556]",1.0,2.0
PTL-Crosswalk-Base/FR/training set/FR246.png,"[0.9454148437500001, 0.8253277777777778, 0.71779453125, 1.0]",1.0,2.0
PTL-Crosswalk-Base/FR/training set/FR434.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
PTL-Crosswalk-Base/FR/training set/FR742.png,"[0.8094976562499999, 0.5807861111111111, 0.5507640625, 0.604075]",1.0,2.0
PTL-Crosswalk-Base/FR/training set/FR816.png,"[0.5065500000000001, 0.7350805555555556, 0.46479218749999995, 1.0]",1.0,2.0
PTL-Crosswalk-Base/FR/training set/FR153.png,"[0.62363515625, 0.6128097222222222, 0.43531640625, 0.6710333333333334]",1.0,2.0
PTL-Crosswalk-Base/FR/training set/FR217.png,"[0.93395234375, 0.6754, 0.8995632812500001, 0.7365361111111112]",1.0,2.0
PTL-Crosswalk-Base/FR/training set/FR249.png,"[0.0, 0.0, 0.0, 0.0]",0.0,2.0
pedestrianlights_large/0363.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0
pedestrianlights_large/0078.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0
pedestrianlights_large/0372.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0
pedestrianlights_large/0384.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,1.0
pedestrianlights_large/0446.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0
pedestrianlights_large/0179.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0
pedestrianlights_large/0098.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0
pedestrianlights_large/0141.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0
pedestrianlights_large/0400.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0
pedestrianlights_large/0137.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,1.0
pedestrianlights_large/0339.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,1.0
pedestrianlights_large/0226.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,1.0
pedestrianlights_large/0450.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0
pedestrianlights_large/0018.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,1.0
pedestrianlights_large/0455.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,1.0
pedestrianlights_large/0007.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0
pedestrianlights_large/0191.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0
pedestrianlights_large/0377.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0
pedestrianlights_large/0113.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0
pedestrianlights_large/0227.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,1.0
pedestrianlights_large/0086.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0
pedestrianlights_large/0409.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0
pedestrianlights_large/0134.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0
pedestrianlights_large/0161.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0
pedestrianlights_large/0291.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,1.0
pedestrianlights_large/0275.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,1.0
pedestrianlights_large/0440.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0
pedestrianlights_large/0362.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0
pedestrianlights_large/0417.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0
pedestrianlights_large/0324.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0
pedestrianlights_large/0491.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,1.0
pedestrianlights_large/0496.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,1.0
pedestrianlights_large/0483.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0
pedestrianlights_large/0484.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,1.0
pedestrianlights_large/0405.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0
pedestrianlights_large/0109.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0
pedestrianlights_large/0104.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0
pedestrianlights_large/0315.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0
pedestrianlights_large/0236.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0
pedestrianlights_large/0181.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0
pedestrianlights_large/0401.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0
pedestrianlights_large/0304.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,1.0
pedestrianlights_large/0347.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,1.0
pedestrianlights_large/0204.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0
pedestrianlights_large/0151.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,1.0
pedestrianlights_large/0100.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,1.0
pedestrianlights_large/0398.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,1.0
pedestrianlights_large/0131.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,1.0
pedestrianlights_large/0209.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,1.0
pedestrianlights_large/0083.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,1.0
pedestrianlights_large/0076.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0
pedestrianlights_large/0419.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,1.0
pedestrianlights_large/0127.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,1.0
pedestrianlights_large/0273.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,1.0
pedestrianlights_large/0278.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0
pedestrianlights_large/0034.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0
pedestrianlights_large/0060.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,1.0
pedestrianlights_large/0232.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0
pedestrianlights_large/0471.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0
pedestrianlights_large/0327.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0
pedestrianlights_large/0356.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0
pedestrianlights_large/0457.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0
pedestrianlights_large/0355.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,1.0
pedestrianlights_large/0009.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0
pedestrianlights_large/0334.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,1.0
pedestrianlights_large/0180.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,1.0
pedestrianlights_large/0460.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0
pedestrianlights_large/0253.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0
pedestrianlights_large/0207.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0
pedestrianlights_large/0140.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,1.0
pedestrianlights_large/0072.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0
pedestrianlights_large/0082.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0
pedestrianlights_large/0244.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0
pedestrianlights_large/0376.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0
pedestrianlights_large/0407.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0
pedestrianlights_large/0006.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,1.0
pedestrianlights_large/0373.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0
pedestrianlights_large/0294.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,1.0
pedestrianlights_large/0268.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0
pedestrianlights_large/0012.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0
pedestrianlights_large/0155.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0
pedestrianlights_large/0443.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0
pedestrianlights_large/0088.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0
pedestrianlights_large/0344.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,1.0
pedestrianlights_large/0265.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0
pedestrianlights_large/0444.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0
pedestrianlights_large/0432.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,1.0
pedestrianlights_large/0112.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,1.0
pedestrianlights_large/0452.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0
pedestrianlights_large/0153.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0
pedestrianlights_large/0069.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0
pedestrianlights_large/0270.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0
pedestrianlights_large/0349.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0
pedestrianlights_large/0126.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0
pedestrianlights_large/0036.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0
pedestrianlights_large/0200.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0
pedestrianlights_large/0016.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0
pedestrianlights_large/0056.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,1.0
pedestrianlights_large/0092.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,1.0
pedestrianlights_large/0466.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0
pedestrianlights_large/0130.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0
pedestrianlights_large/0122.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0
pedestrianlights_large/0414.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0
pedestrianlights_large/0015.jpg,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0
